Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
7,7.03,"Manipulation of Elections per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",30,Goa,0.55,-167.91,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",24,Gujarat,0.00,97.58,97.58,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",6,Haryana,0.09,53.76,53.76,1.61,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",20,Jharkhand,0.12,40.77,40.77,1.22,orange,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",29,Karnataka,0.01,95.20,95.20,2.86,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",32,Kerala,0.01,92.69,92.69,2.78,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",23,Madhya Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",27,Maharashtra,0.01,94.78,94.78,2.84,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",14,Manipur,0.16,23.99,23.99,0.72,orange,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",3,Punjab,0.05,73.59,73.59,2.21,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",8,Rajasthan,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",33,Tamil Nadu,0.02,90.52,90.52,2.72,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",36,Telangana,0.00,98.60,98.60,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",9,Uttar Pradesh,0.02,92.67,92.67,2.78,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",5,Uttarakhand,0.03,85.47,85.47,2.56,yellow,NCRB(SLLCrimes-2022)/Census(2011)
7,7.03,"Manipulation of Elections per 100,000",19,West Bengal,0.00,99.46,99.46,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",37,Andhra Pradesh,0.03,77.45,77.45,2.32,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",18,Assam,0.01,91.57,91.57,2.75,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",10,Bihar,0.00,99.37,99.37,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",24,Gujarat,0.04,71.71,71.71,2.15,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",6,Haryana,0.09,42.93,42.93,1.29,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",1,Jammu and Kashmir,0.01,94.64,94.64,2.84,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",20,Jharkhand,0.05,70.10,70.10,2.10,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",29,Karnataka,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",32,Kerala,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",23,Madhya Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",27,Maharashtra,0.00,98.83,98.83,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",3,Punjab,0.01,95.26,95.26,2.86,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",8,Rajasthan,0.00,99.04,99.04,2.97,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",33,Tamil Nadu,0.00,98.18,98.18,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",36,Telangana,0.01,96.24,96.24,2.89,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",9,Uttar Pradesh,0.61,-300.53,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",5,Uttarakhand,0.03,80.44,80.44,2.41,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.04,"Bonded Labour (SC) per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",37,Andhra Pradesh,0.01,29.63,29.63,0.89,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",18,Assam,0.01,62.73,62.73,1.88,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",24,Gujarat,0.01,13.41,13.41,0.40,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",6,Haryana,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",20,Jharkhand,0.03,-93.89,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",29,Karnataka,0.00,90.48,90.48,2.71,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",32,Kerala,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",23,Madhya Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",27,Maharashtra,0.00,89.65,89.65,2.69,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",3,Punjab,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",8,Rajasthan,0.00,91.52,91.52,2.75,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",33,Tamil Nadu,0.00,91.94,91.94,2.76,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",36,Telangana,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",9,Uttar Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",37,Andhra Pradesh,0.01,73.48,73.48,2.20,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",18,Assam,0.01,71.91,71.91,2.16,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",24,Gujarat,0.00,92.75,92.75,2.78,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",6,Haryana,0.02,30.84,30.84,0.93,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",20,Jharkhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",29,Karnataka,0.02,28.26,28.26,0.85,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",32,Kerala,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",23,Madhya Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",27,Maharashtra,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",3,Punjab,0.00,84.20,84.20,2.53,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",8,Rajasthan,0.05,-104.62,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",33,Tamil Nadu,0.02,14.95,14.95,0.45,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",36,Telangana,0.01,74.96,74.96,2.25,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",9,Uttar Pradesh,0.00,91.23,91.23,2.74,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",37,Andhra Pradesh,0.00,98.80,98.80,2.96,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",18,Assam,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",22,Chhattisgarh,0.01,97.68,97.68,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",7,Delhi,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",30,Goa,0.14,59.33,59.33,1.78,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",24,Gujarat,0.00,99.51,99.51,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",6,Haryana,0.02,94.15,94.15,2.82,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",1,Jammu and Kashmir,0.02,92.75,92.75,2.78,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",20,Jharkhand,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",29,Karnataka,0.01,97.57,97.57,2.93,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",32,Kerala,0.07,80.47,80.47,2.41,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",31,Lakshadweep,1.55,-359.99,0.00,0.00,red,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",23,Madhya Pradesh,0.01,97.96,97.96,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",27,Maharashtra,0.01,97.89,97.89,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",34,Puducherry,0.08,76.24,76.24,2.29,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",3,Punjab,0.01,97.86,97.86,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",8,Rajasthan,0.00,99.57,99.57,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",11,Sikkim,0.16,51.43,51.43,1.54,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",33,Tamil Nadu,0.01,97.94,97.94,2.94,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",36,Telangana,0.01,96.61,96.61,2.90,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",9,Uttar Pradesh,0.01,98.37,98.37,2.95,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",5,Uttarakhand,0.02,94.12,94.12,2.82,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.02,"Insult to the Nation per 100,000",19,West Bengal,0.00,99.35,99.35,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",37,Andhra Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",18,Assam,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",10,Bihar,0.03,99.25,99.25,2.98,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",4,Chandigarh,0.19,95.53,95.53,2.87,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",22,Chhattisgarh,0.02,99.63,99.63,2.99,yellow,NCRB(SLLCrimes-2022)/Census(2011)
8,8.05,"Deface-ment of Public Property per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(SLLCrimes-2022)/Census(2011)
